COM_CODE3,Company HMRC Ref,Month
130219700,13,2016-06-01
290529900,3,2016-06-01
291570500,11,2016-06-01
291821000,3,2016-06-01
330129410,26,2016-06-01
330290900,46,2016-06-01
903180980,144,2016-06-01
722240900,15,2016-06-01
830130000,7,2016-06-01
940161000,51,2016-06-01
520821900,3,2016-06-01
711311000,79,2016-06-01
900110100,16,2016-06-01
870120900,47,2016-06-01
870422990,52,2016-06-01
871640000,23,2016-06-01
960711000,7,2016-06-01
902910000,28,2016-06-01
820110000,14,2016-06-01
830249000,106,2016-06-01
401693000,311,2016-06-01
851840800,51,2016-06-01
852190000,62,2016-06-01
852290490,21,2016-06-01
852799000,25,2016-06-01
200899990,7,2016-06-01
691190000,25,2016-06-01
853710100,90,2016-06-01
970110000,241,2016-06-01
847170500,104,2016-06-01
391710900,26,2016-06-01
841490000,187,2016-06-01
841583000,14,2016-06-01
841590000,78,2016-06-01
842131000,48,2016-06-01
842139200,97,2016-06-01
843143000,129,2016-06-01
903289000,228,2016-06-01
392010890,21,2016-06-01
580610000,14,2016-06-01
580632900,20,2016-06-01
640419900,32,2016-06-01
640690500,6,2016-06-01
821194000,8,2016-06-01
901890840,359,2016-06-01
902110900,14,2016-06-01
940210000,10,2016-06-01
730799100,38,2016-06-01
731290000,27,2016-06-01
392010230,19,2016-06-01
392111000,15,2016-06-01
392610000,134,2016-06-01
730120000,33,2016-06-01
390110100,25,2016-06-01
844319700,14,2016-06-01
903020300,5,2016-06-01
903082000,18,2016-06-01
901890100,65,2016-06-01
392061000,16,2016-06-01
441890800,11,2016-06-01
820570000,43,2016-06-01
842531000,11,2016-06-01
850410200,83,2016-06-01
850490990,76,2016-06-01
853669900,135,2016-06-01
853710910,130,2016-06-01
853929920,7,2016-06-01
853931100,13,2016-06-01
853932900,12,2016-06-01
853939000,19,2016-06-01
854231900,114,2016-06-01
854442900,200,2016-06-01
854449910,37,2016-06-01
940591900,10,2016-06-01
940599000,84,2016-06-01
950699900,109,2016-06-01
870830910,45,2016-06-01
731029900,32,2016-06-01
847510000,8,2016-06-01
848130990,52,2016-06-01
848180590,64,2016-06-01
850450200,20,2016-06-01
150500900,5,2016-06-01
300439000,55,2016-06-01
721499950,3,2016-06-01
722220110,10,2016-06-01
750511000,3,2016-06-01
870333190,12,2016-06-01
330590000,93,2016-06-01
220830300,62,2016-06-01
330749000,42,2016-06-01
701790000,35,2016-06-01
732690980,414,2016-06-01
741999900,69,2016-06-01
850720200,16,2016-06-01
851230100,8,2016-06-01
853190200,25,2016-06-01
853630100,41,2016-06-01
853690010,59,2016-06-01
853710990,214,2016-06-01
854460900,12,2016-06-01
902610210,151,2016-06-01
902710900,58,2016-06-01
901890300,6,2016-06-01
320820900,26,2016-06-01
841520000,9,2016-06-01
870810900,101,2016-06-01
871680000,23,2016-06-01
871690900,61,2016-06-01
741991000,16,2016-06-01
940390900,92,2016-06-01
870870500,43,2016-06-01
130190000,6,2016-06-01
660191000,9,2016-06-01
660199200,13,2016-06-01
220210000,72,2016-06-01
220290110,16,2016-06-01
220290990,14,2016-06-01
902300100,76,2016-06-01
843041000,5,2016-06-01
382200000,310,2016-06-01
382479000,6,2016-06-01
170199100,9,2016-06-01
170410100,9,2016-06-01
170490650,23,2016-06-01
170490710,23,2016-06-01
170490990,32,2016-06-01
180631000,20,2016-06-01
180632100,13,2016-06-01
190531990,23,2016-06-01
210690980,165,2016-06-01
40110100,8,2016-06-01
843390000,30,2016-06-01
732010110,19,2016-06-01
870810100,158,2016-06-01
870850910,8,2016-06-01
843210000,5,2016-06-01
40690210,34,2016-06-01
940169000,27,2016-06-01
701720000,18,2016-06-01
701939000,13,2016-06-01
732620000,35,2016-06-01
821599900,16,2016-06-01
841381000,90,2016-06-01
841410200,35,2016-06-01
841989980,56,2016-06-01
842390000,57,2016-06-01
851410800,15,2016-06-01
901600100,7,2016-06-01
902720000,27,2016-06-01
902780110,26,2016-06-01
903210810,11,2016-06-01
960390990,35,2016-06-01
722990900,9,2016-06-01
320890990,37,2016-06-01
490599000,24,2016-06-01
732189000,9,2016-06-01
722300190,7,2016-06-01
722300990,7,2016-06-01
901849900,27,2016-06-01
401110000,36,2016-06-01
870829100,25,2016-06-01
870870100,29,2016-06-01
870892200,9,2016-06-01
870892350,23,2016-06-01
870894350,18,2016-06-01
870894990,22,2016-06-01
940190100,48,2016-06-01
846599000,11,2016-06-01
170490750,21,2016-06-01
842121000,92,2016-06-01
842129000,108,2016-06-01
722211110,13,2016-06-01
401699570,26,2016-06-01
902620200,140,2016-06-01
852910390,18,2016-06-01
852990650,49,2016-06-01
842240000,31,2016-06-01
842290900,89,2016-06-01
843820000,10,2016-06-01
845190000,44,2016-06-01
846610200,28,2016-06-01
160559000,4,2016-06-01
940370000,45,2016-06-01
731100130,5,2016-06-01
842890900,62,2016-06-01
847990200,79,2016-06-01
903090850,68,2016-06-01
271312000,4,2016-06-01
381010000,22,2016-06-01
392690500,75,2016-06-01
681099000,32,2016-06-01
721899800,6,2016-06-01
740721100,8,2016-06-01
740911000,7,2016-06-01
846880000,15,2016-06-01
853540000,15,2016-06-01
851712000,165,2016-06-01
851718000,130,2016-06-01
851761000,50,2016-06-01
851770110,52,2016-06-01
611020100,34,2016-06-01
711711000,73,2016-06-01
340399000,97,2016-06-01
847910000,96,2016-06-01
321390000,13,2016-06-01
842119200,16,2016-06-01
741129000,5,2016-06-01
843120000,89,2016-06-01
820750700,7,2016-06-01
610990900,62,2016-06-01
491110100,105,2016-06-01
70810000,4,2016-06-01
70890000,5,2016-06-01
680690000,24,2016-06-01
760410100,11,2016-06-01
760711900,7,2016-06-01
720851200,6,2016-06-01
721921100,5,2016-06-01
852550000,97,2016-06-01
870850550,7,2016-06-01
848110050,191,2016-06-01
848110990,66,2016-06-01
848190000,345,2016-06-01
903281000,58,2016-06-01
800700800,16,2016-06-01
482010100,28,2016-06-01
821490000,13,2016-06-01
851672000,5,2016-06-01
851690000,49,2016-06-01
851830200,15,2016-06-01
850990000,6,2016-06-01
851490000,32,2016-06-01
730411000,31,2016-06-01
731100910,19,2016-06-01
871610920,22,2016-06-01
731010000,19,2016-06-01
732399000,20,2016-06-01
902780910,27,2016-06-01
820412000,34,2016-06-01
871499900,81,2016-06-01
390319000,14,2016-06-01
590320900,20,2016-06-01
321590000,50,2016-06-01
392010240,25,2016-06-01
482090000,27,2016-06-01
900490100,30,2016-06-01
902790100,40,2016-06-01
960810100,18,2016-06-01
960810920,7,2016-06-01
960810990,16,2016-06-01
960850000,8,2016-06-01
540710000,31,2016-06-01
570210000,8,2016-06-01
730431200,8,2016-06-01
730431800,6,2016-06-01
842430010,11,2016-06-01
842430100,7,2016-06-01
392390000,84,2016-06-01
691200230,12,2016-06-01
691200290,17,2016-06-01
830300400,10,2016-06-01
401699910,37,2016-06-01
761610000,36,2016-06-01
170290790,5,2016-06-01
380110000,12,2016-06-01
382490960,85,2016-06-01
853221000,9,2016-06-01
853224000,14,2016-06-01
853229000,19,2016-06-01
854160000,23,2016-06-01
731511100,9,2016-06-01
843131000,33,2016-06-01
847350800,136,2016-06-01
391729000,44,2016-06-01
731815900,65,2016-06-01
760519000,4,2016-06-01
840790900,3,2016-06-01
840991000,78,2016-06-01
848130910,64,2016-06-01
848180630,37,2016-06-01
850432000,21,2016-06-01
854890900,47,2016-06-01
510119000,3,2016-06-01
511111000,28,2016-06-01
511119000,31,2016-06-01
511190100,4,2016-06-01
511211000,35,2016-06-01
511219000,44,2016-06-01
520710000,5,2016-06-01
540781000,3,2016-06-01
551299900,4,2016-06-01
580110000,8,2016-06-01
580190900,35,2016-06-01
630120100,6,2016-06-01
630120900,14,2016-06-01
950420000,24,2016-06-01
950490800,51,2016-06-01
903190300,8,2016-06-01
847290300,4,2016-06-01
30711100,2,2016-11-01
870321900,9,2016-06-01
841121000,4,2016-06-01
870891990,17,2016-06-01
870892910,7,2016-06-01
841582000,15,2016-06-01
841869000,39,2016-06-01
848310210,63,2016-06-01
903190850,159,2016-06-01
852859310,31,2016-06-01
800700100,3,2016-06-01
821599100,11,2016-06-01
961700000,10,2016-06-01
300650000,22,2016-06-01
320990000,59,2016-06-01
380400000,4,2016-06-01
391910190,45,2016-06-01
392010280,15,2016-06-01
392530000,13,2016-06-01
401130000,16,2016-06-01
560819300,7,2016-06-01
630710900,23,2016-06-01
700721800,15,2016-06-01
731100110,21,2016-06-01
731100300,5,2016-06-01
731812100,38,2016-06-01
731815100,69,2016-06-01
731816500,15,2016-06-01
760810000,9,2016-06-01
760900000,32,2016-06-01
830210000,72,2016-06-01
830242000,30,2016-06-01
840910000,64,2016-06-01
841111000,17,2016-06-01
841191000,103,2016-06-01
841199000,83,2016-06-01
841210000,16,2016-06-01
841221200,66,2016-06-01
841229200,21,2016-06-01
841229810,31,2016-06-01
841290200,15,2016-06-01
841290400,26,2016-06-01
841319000,67,2016-06-01
841350800,18,2016-06-01
841459200,47,2016-06-01
841459400,26,2016-06-01
841480800,33,2016-06-01
841581000,13,2016-06-01
841950000,64,2016-06-01
841981200,27,2016-06-01
841981800,45,2016-06-01
842119700,15,2016-06-01
842123000,68,2016-06-01
842410000,45,2016-06-01
842810200,31,2016-06-01
842810800,11,2016-06-01
844332100,59,2016-06-01
847150000,170,2016-06-01
848110190,54,2016-06-01
848120900,49,2016-06-01
848180110,53,2016-06-01
848180190,33,2016-06-01
848180510,16,2016-06-01
848330320,25,2016-06-01
848330380,19,2016-06-01
848330800,68,2016-06-01
848340290,18,2016-06-01
850110100,60,2016-06-01
850131000,38,2016-06-01
850132000,22,2016-06-01
850162000,12,2016-06-01
850239200,4,2016-06-01
850300100,51,2016-06-01
850431210,23,2016-06-01
850431290,18,2016-06-01
850710200,17,2016-06-01
850730200,17,2016-06-01
851180000,21,2016-06-01
851810300,86,2016-06-01
851989900,32,2016-06-01
852691200,56,2016-06-01
852691800,42,2016-06-01
852910650,5,2016-06-01
852910800,8,2016-06-01
853110950,79,2016-06-01
853120200,73,2016-06-01
853120950,20,2016-06-01
853400190,75,2016-06-01
853510000,42,2016-06-01
853590000,85,2016-06-01
853641900,27,2016-06-01
853910000,39,2016-06-01
854430000,66,2016-06-01
870821100,27,2016-06-01
880310000,66,2016-06-01
880320000,69,2016-06-01
890710000,23,2016-06-01
901410000,25,2016-06-01
901420200,23,2016-06-01
901420800,26,2016-06-01
901780900,19,2016-06-01
902519200,51,2016-06-01
902920380,17,2016-06-01
903110000,39,2016-06-01
903180380,175,2016-06-01
903210200,59,2016-06-01
910400000,12,2016-06-01
940110000,31,2016-06-01
940320200,29,2016-06-01
940540100,71,2016-06-01
970300000,127,2016-06-01
401199000,6,2016-06-01
847420000,22,2016-06-01
321290000,25,2016-06-01
390210000,35,2016-06-01
390330000,7,2016-06-01
390740000,9,2016-06-01
390810000,16,2016-06-01
481710000,28,2016-06-01
640520990,11,2016-06-01
400299900,10,2016-06-01
741300000,14,2016-06-01
853641100,25,2016-06-01
853669100,42,2016-06-01
853669300,47,2016-06-01
853890110,42,2016-06-01
853890990,131,2016-06-01
854419000,29,2016-06-01
854420000,83,2016-06-01
854449200,36,2016-06-01
854449930,42,2016-06-01
854449990,21,2016-06-01
630251000,3,2016-06-01
392113100,23,2016-06-01
401610000,97,2016-06-01
850161800,9,2016-06-01
850211800,26,2016-06-01
850212000,25,2016-06-01
850213200,9,2016-06-01
850213400,12,2016-06-01
620469900,23,2016-06-01
491191000,80,2016-06-01
420222100,36,2016-06-01
420229000,29,2016-06-01
420232900,15,2016-06-01
460219900,6,2016-06-01
843420000,7,2016-06-01
851769900,97,2016-06-01
851770190,11,2016-06-01
300339000,14,2016-06-01
300440800,12,2016-06-01
845490000,10,2016-06-01
490210000,41,2016-06-01
441400100,8,2016-06-01
611011100,46,2016-06-01
950611100,20,2016-06-01
902710100,113,2016-06-01
847720000,6,2016-06-01
853610100,342,2016-06-01
330129910,16,2016-06-01
330190100,12,2016-06-01
340600000,39,2016-06-01
150990000,5,2016-06-01
151190990,3,2016-06-01
151590990,11,2016-06-01
151620980,4,2016-06-01
710692000,10,2016-06-01
851829950,28,2016-06-01
851890000,56,2016-06-01
851920100,10,2016-06-01
853690100,236,2016-06-01
841459800,32,2016-06-01
848120100,93,2016-06-01
848299000,40,2016-06-01
852910950,37,2016-06-01
901490000,37,2016-06-01
903040000,55,2016-06-01
731811000,105,2016-06-01
848410000,147,2016-06-01
841451000,15,2016-06-01
902730000,62,2016-06-01
853690200,20,2016-06-01
853180950,54,2016-06-01
902620800,71,2016-06-01
950300850,20,2016-06-01
220300010,68,2016-06-01
220300090,34,2016-06-01
220300100,28,2016-06-01
220600510,12,2016-06-01
220600810,9,2016-06-01
820590900,21,2016-06-01
930629000,4,2016-06-01
190490100,8,2016-06-01
190590900,61,2016-06-01
200190100,4,2016-06-01
200190970,17,2016-06-01
200520200,39,2016-06-01
210310000,3,2016-06-01
210320000,15,2016-06-01
210390900,78,2016-06-01
210690920,73,2016-06-01
844399100,53,2016-06-01
847160700,80,2016-06-01
847170200,47,2016-06-01
847170980,25,2016-06-01
852349250,34,2016-06-01
852380990,107,2016-06-01
853400900,92,2016-06-01
490900000,74,2016-06-01
620332100,11,2016-06-01
20629990,5,2016-06-01
701120000,3,2016-06-01
730792100,16,2016-06-01
730820000,10,2016-06-01
852349390,25,2016-06-01
902890100,7,2016-06-01
902890900,10,2016-06-01
340119000,41,2016-06-01
848180810,94,2016-06-01
850490180,14,2016-06-01
850690000,18,2016-06-01
902590000,42,2016-06-01
902610290,58,2016-06-01
902610810,39,2016-06-01
902680800,85,2016-06-01
902690000,177,2016-06-01
902990000,17,2016-06-01
903020990,5,2016-06-01
903149100,147,2016-06-01
842542000,19,2016-06-01
300210100,45,2016-06-01
300290100,10,2016-06-01
691110000,75,2016-06-01
950430200,16,2016-06-01
410799100,8,2016-06-01
420100000,70,2016-06-01
580632100,19,2016-06-01
730719900,27,2016-06-01
750512000,35,2016-06-01
730721000,50,2016-06-01
320490000,15,2016-06-01
320649700,24,2016-06-01
846693300,22,2016-06-01
902480110,12,2016-06-01
902490000,50,2016-06-01
110710110,3,2016-06-01
220820120,21,2016-06-01
280700000,3,2016-06-01
280920000,5,2016-06-01
290531000,9,2016-06-01
290949800,8,2016-06-01
340290100,79,2016-06-01
300230000,3,2016-06-01
731829000,137,2016-06-01
291450000,6,2016-06-01
292390000,11,2016-06-01
292800900,7,2016-06-01
293190800,19,2016-06-01
293299000,19,2016-06-01
293329900,7,2016-06-01
293339990,16,2016-06-01
293349100,3,2016-06-01
293359950,13,2016-06-01
293399200,6,2016-06-01
293399800,25,2016-06-01
293499900,31,2016-06-01
293500900,8,2016-06-01
293999000,6,2016-06-01
300210980,33,2016-06-01
300290900,30,2016-06-01
830790000,17,2016-06-01
400942000,49,2016-06-01
620520000,90,2016-06-01
681599000,21,2016-06-01
840820100,5,2016-06-01
870840200,21,2016-06-01
870850200,17,2016-06-01
611610800,11,2016-06-01
200410990,4,2016-06-01
850440300,110,2016-06-01
852329330,11,2016-06-01
903180910,42,2016-06-01
903190200,30,2016-06-01
392190410,4,2016-06-01
830260000,24,2016-06-01
830590000,10,2016-06-01
841229890,20,2016-06-01
902790800,101,2016-06-01
151620960,4,2016-06-01
190420100,11,2016-06-01
190510000,25,2016-06-01
910211000,46,2016-06-01
910219000,15,2016-06-01
871493000,10,2016-06-01
760429900,31,2016-06-01
852580300,76,2016-06-01
852859700,41,2016-06-01
902610890,65,2016-06-01
902620400,47,2016-06-01
902780050,36,2016-06-01
844399900,137,2016-06-01
843069000,14,2016-06-01
620113100,14,2016-06-01
842511000,23,2016-06-01
870919900,7,2016-06-01
640299930,5,2016-06-01
190410900,29,2016-06-01
850110990,35,2016-06-01
854330000,11,2016-06-01
940600800,18,2016-06-01
510111000,6,2016-06-01
511290980,7,2016-06-01
511300000,5,2016-06-01
521224900,3,2016-06-01
580710900,24,2016-06-01
621420000,31,2016-06-01
610339000,13,2016-06-01
611012100,26,2016-06-01
620412000,10,2016-06-01
620452000,30,2016-06-01
680421000,16,2016-06-01
820750900,26,2016-06-01
820760100,3,2016-06-01
731814990,13,2016-06-01
903149900,61,2016-06-01
340490000,36,2016-06-01
903033100,56,2016-06-01
381190000,20,2016-06-01
950590000,65,2016-06-01
330112100,26,2016-06-01
330113100,10,2016-06-01
330129110,7,2016-06-01
330190900,35,2016-06-01
950691900,53,2016-06-01
903089300,26,2016-06-01
720690000,4,2016-06-01
730890510,18,2016-06-01
920710800,10,2016-06-01
920790900,18,2016-06-01
853649000,77,2016-06-01
560900000,12,2016-06-01
901580190,19,2016-06-01
610449000,41,2016-06-01
851290900,38,2016-06-01
940540390,32,2016-06-01
901010000,11,2016-06-01
903090200,27,2016-06-01
850440840,38,2016-06-01
851850000,39,2016-06-01
853650110,35,2016-06-01
854239900,95,2016-06-01
854470000,63,2016-06-01
903210890,23,2016-06-01
391000000,92,2016-06-01
160100990,15,2016-06-01
848620100,7,2016-06-01
854460100,24,2016-06-01
610220100,5,2016-06-01
282751000,3,2016-06-01
290399900,6,2016-06-01
292130100,3,2016-06-01
382100000,34,2016-06-01
390690900,52,2016-06-01
851840300,12,2016-06-01
820220000,11,2016-06-01
340290900,92,2016-06-01
847160600,50,2016-06-01
847340110,44,2016-06-01
940360100,63,2016-06-01
392310000,138,2016-06-01
271019990,49,2016-06-01
392062190,30,2016-06-01
392690920,139,2016-06-01
420292190,25,2016-06-01
482030000,10,2016-06-01
491199000,133,2016-06-01
820559800,111,2016-06-01
844010900,7,2016-06-01
844110300,4,2016-06-01
847290700,22,2016-06-01
901060000,7,2016-06-01
940310980,25,2016-06-01
940389000,34,2016-06-01
940520400,18,2016-06-01
960330100,14,2016-06-01
960830000,7,2016-06-01
960910100,7,2016-06-01
960910900,8,2016-06-01
960920000,3,2016-06-01
960990100,7,2016-06-01
220410980,4,2016-06-01
220421970,14,2016-06-01
220421980,40,2016-06-01
220600590,14,2016-06-01
300410000,59,2016-06-01
591000000,12,2016-06-01
730711900,26,2016-06-01
820210000,14,2016-06-01
844311000,46,2016-06-01
391810900,16,2016-06-01
400129000,5,2016-06-01
400821900,32,2016-06-01
391590800,19,2016-06-01
847350200,12,2016-06-01
950300300,13,2016-06-01
721410000,5,2016-06-01
722011000,6,2016-06-01
730722900,12,2016-06-01
730723100,15,2016-06-01
730791000,53,2016-06-01
730792900,25,2016-06-01
730793110,18,2016-06-01
810890300,26,2016-06-01
848490000,106,2016-06-01
392210000,25,2016-06-01
722240500,7,2016-06-01
847180000,179,2016-06-01
850780000,24,2016-06-01
620299000,18,2016-06-01
630399900,13,2016-06-01
630419100,2,2016-06-01
190410100,24,2016-06-01
200990980,15,2016-06-01
210410000,26,2016-06-01
220110110,26,2016-06-01
330491000,63,2016-06-01
330510000,92,2016-06-01
330610000,17,2016-06-01
330690000,35,2016-06-01
330720000,38,2016-06-01
330730000,40,2016-06-01
340111000,43,2016-06-01
380850000,13,2016-06-01
380894900,36,2016-06-01
481810100,11,2016-06-01
560121100,7,2016-06-01
90230000,36,2016-06-01
570110900,4,2016-06-01
570190900,6,2016-06-01
391732000,39,2016-06-01
830110000,35,2016-06-01
853620100,36,2016-06-01
847890000,15,2016-06-01
392330100,75,2016-06-01
847310110,171,2016-06-01
852349930,14,2016-06-01
852380100,30,2016-06-01
852380930,34,2016-06-01
392329900,47,2016-06-01
847790800,44,2016-06-01
721510000,6,2016-06-01
721550190,5,2016-06-01
220840110,11,2016-06-01
970200000,79,2016-06-01
950612000,13,2016-06-01
901890600,23,2016-06-01
848420000,77,2016-06-01
390190900,12,2016-06-01
391610000,12,2016-06-01
681091000,7,2016-06-01
520839000,13,2016-06-01
732611000,77,2016-06-01
960610000,25,2016-06-01
850450950,27,2016-06-01
853110300,114,2016-06-01
853190850,66,2016-06-01
401019000,15,2016-06-01
848210900,72,2016-06-01
848230000,28,2016-06-01
848240000,27,2016-06-01
848320000,23,2016-06-01
848350200,9,2016-06-01
730711100,28,2016-06-01
730799800,63,2016-06-01
731940000,4,2016-06-01
842860000,8,2016-06-01
843110000,62,2016-06-01
843141000,21,2016-06-01
940290000,50,2016-06-01
851821000,48,2016-06-01
681019000,4,2016-06-01
481950000,16,2016-06-01
730890980,87,2016-06-01
841350690,10,2016-06-01
841370350,10,2016-06-01
841510100,15,2016-06-01
940360300,20,2016-06-01
841410890,41,2016-06-01
530919000,32,2016-06-01
530929000,25,2016-06-01
630319000,3,2016-06-01
621710000,100,2016-06-01
730840000,26,2016-06-01
722240100,4,2016-06-01
903031000,31,2016-06-01
853720910,16,2016-06-01
730719100,8,2016-06-01
730729100,40,2016-06-01
620342900,26,2016-06-01
481490700,28,2016-06-01
490290000,32,2016-06-01
521159000,7,2016-06-01
570330880,3,2016-06-01
580136000,24,2016-06-01
580137000,22,2016-06-01
852349510,30,2016-06-01
852791190,3,2016-06-01
853949000,34,2016-06-01
940510910,47,2016-06-01
950300690,12,2016-06-01
950300790,9,2016-06-01
90220000,11,2016-06-01
846610310,85,2016-06-01
810820000,6,2016-06-01
890310900,3,2016-11-01
853329000,19,2016-06-01
853340100,20,2016-06-01
853340900,18,2016-06-01
852990200,38,2016-06-01
900720000,8,2016-06-01
900791000,27,2016-06-01
300510000,38,2016-06-01
392490000,105,2016-06-01
852349590,30,2016-06-01
846420800,5,2016-06-01
610520100,17,2016-06-01
610620000,32,2016-06-01
611011300,22,2016-06-01
611693000,11,2016-06-01
620193000,27,2016-06-01
950631000,19,2016-06-01
950632000,10,2016-06-01
950639100,12,2016-06-01
950639900,36,2016-06-01
901819100,40,2016-06-01
840734300,14,2016-06-01
730511000,3,2016-06-01
842310900,7,2016-06-01
842381900,10,2016-06-01
852329150,11,2016-06-01
844331200,10,2016-06-01
902300800,83,2016-06-01
870829900,85,2016-06-01
853290000,39,2016-06-01
842099000,4,2016-06-01
870324100,41,2016-06-01
900130000,25,2016-06-01
280110000,2,2016-06-01
391390000,6,2016-06-01
854232310,9,2016-06-01
854232390,2,2016-06-01
854232690,6,2016-06-01
841780700,5,2016-06-01
370510000,3,2016-06-01
610310100,27,2016-06-01
620111000,44,2016-06-01
630900000,88,2016-06-01
670411000,5,2016-06-01
320740850,8,2016-06-01
380899900,24,2016-06-01
820790990,87,2016-06-01
961800000,30,2016-06-01
190532050,3,2016-06-01
220830820,12,2016-06-01
401490000,12,2016-06-01
701010000,3,2016-06-01
701090210,5,2016-06-01
701090710,4,2016-06-01
701090990,7,2016-06-01
702000050,11,2016-06-01
830990900,28,2016-06-01
841382000,10,2016-06-01
842230000,42,2016-06-01
903141000,7,2016-06-01
611190900,7,2016-06-01
620920000,10,2016-06-01
620990900,8,2016-06-01
830220000,18,2016-06-01
670490000,4,2016-06-01
843410000,6,2016-06-01
843490000,16,2016-06-01
848180870,25,2016-06-01
870710900,14,2016-06-01
300692000,8,2016-06-01
760711110,5,2016-06-01
700330000,3,2016-06-01
848010000,8,2016-06-01
853661100,4,2016-06-01
853929980,8,2016-06-01
854121000,18,2016-06-01
854140900,51,2016-06-01
940592000,8,2016-06-01
853650190,67,2016-06-01
610990200,42,2016-06-01
640219000,15,2016-06-01
640399050,17,2016-06-01
640520100,3,2016-06-01
610462000,17,2016-06-01
611241100,17,2016-06-01
611430000,27,2016-06-01
620463180,27,2016-06-01
640299390,9,2016-06-01
640419100,9,2016-06-01
321519000,65,2016-06-01
900140200,3,2016-06-01
900319000,22,2016-06-01
900410100,22,2016-06-01
900490900,23,2016-06-01
846221800,3,2016-06-01
846694000,95,2016-06-01
220830710,37,2016-06-01
240220900,5,2016-06-01
841090000,11,2016-06-01
220850110,31,2016-06-01
871690500,2,2016-06-01
854129000,35,2016-06-01
210610800,31,2016-06-01
330300100,73,2016-06-01
820420000,22,2016-06-01
830629000,23,2016-06-01
844849000,8,2016-06-01
853810000,52,2016-06-01
731815510,21,2016-06-01
731815590,16,2016-06-01
731815890,27,2016-06-01
741220000,35,2016-06-01
741529000,11,2016-06-01
590610000,16,2016-06-01
846890000,20,2016-06-01
853400110,111,2016-06-01
750220000,8,2016-06-01
750300900,8,2016-06-01
810830000,10,2016-06-01
902140000,12,2016-06-01
902190100,14,2016-06-01
902190900,48,2016-06-01
292229000,8,2016-06-01
480620000,6,2016-06-01
730723900,18,2016-06-01
847340800,28,2016-06-01
902410190,10,2016-06-01
902480900,30,2016-06-01
851769200,9,2016-06-01
851220000,72,2016-06-01
854290000,68,2016-06-01
340211900,26,2016-06-01
900110900,25,2016-06-01
853670000,37,2016-06-01
851440000,10,2016-06-01
970190000,47,2016-06-01
854190000,35,2016-06-01
300640000,20,2016-06-01
870850350,67,2016-06-01
390940000,12,2016-06-01
843880990,15,2016-06-01
847950000,13,2016-06-01
846692800,14,2016-06-01
841690000,47,2016-06-01
300590500,15,2016-06-01
300610100,25,2016-06-01
300610900,26,2016-06-01
854370600,3,2016-06-01
392630000,36,2016-06-01
381900000,32,2016-06-01
854110000,62,2016-06-01
845610000,17,2016-06-01
843229900,4,2016-06-01
843290000,36,2016-06-01
732020890,20,2016-06-01
732090900,63,2016-06-01
820740900,8,2016-06-01
870390100,8,2016-06-01
870310110,6,2016-06-01
392099210,6,2016-06-01
711019100,10,2016-06-01
750610000,7,2016-06-01
760611910,10,2016-06-01
610343000,14,2016-06-01
890391900,7,2016-06-01
851310000,36,2016-06-01
420212190,13,2016-06-01
420329100,11,2016-06-01
521031000,3,2016-06-01
551511900,22,2016-06-01
590900900,9,2016-06-01
600532900,14,2016-06-01
420231000,53,2016-06-01
481730000,13,2016-06-01
390110900,13,2016-06-01
390130000,7,2016-06-01
390190300,2,2016-06-01
400270000,4,2016-06-01
851110000,23,2016-06-01
851140000,36,2016-06-01
851150000,25,2016-06-01
851190000,26,2016-06-01
853530900,13,2016-06-01
853661900,18,2016-06-01
310100000,9,2016-06-01
841330800,49,2016-06-01
841360200,30,2016-06-01
841430200,7,2016-06-01
848140900,82,2016-06-01
848180400,12,2016-06-01
848180850,35,2016-06-01
848310950,41,2016-06-01
848340590,5,2016-06-01
852110200,8,2016-06-01
852560000,81,2016-06-01
854081000,8,2016-06-01
901480000,38,2016-06-01
902511800,16,2016-06-01
940540350,20,2016-06-01
940560800,12,2016-06-01
940360900,111,2016-06-01
903180340,77,2016-06-01
903120000,17,2016-06-01
870830100,36,2016-06-01
760692000,18,2016-06-01
760820890,13,2016-06-01
391731000,39,2016-06-01
830710000,33,2016-06-01
852380910,3,2016-06-01
853120400,16,2016-06-01
903089900,23,2016-06-01
391810100,21,2016-06-01
590310900,19,2016-06-01
850940000,19,2016-06-01
841891000,7,2016-06-01
841990850,84,2016-06-01
843880100,5,2016-06-01
760421000,16,2016-06-01
851390000,10,2016-06-01
853090000,17,2016-06-01
901580110,62,2016-06-01
901590000,64,2016-06-01
270799990,7,2016-06-01
271012110,8,2016-06-01
281410000,2,2016-06-01
340220200,21,2016-06-01
340311000,15,2016-06-01
340319800,27,2016-06-01
380910100,3,2016-06-01
630710300,9,2016-06-01
850680800,28,2016-06-01
740610000,7,2016-06-01
722230970,9,2016-06-01
392220000,16,2016-06-01
852910690,28,2016-06-01
381220900,5,2016-06-01
720890800,8,2016-06-01
841899100,12,2016-06-01
271019290,10,2016-06-01
271019810,29,2016-06-01
271019910,7,2016-06-01
321000100,9,2016-06-01
350699000,52,2016-06-01
391890000,16,2016-06-01
392092000,12,2016-06-01
560210190,7,2016-06-01
560790900,9,2016-06-01
590310100,9,2016-06-01
590700000,22,2016-06-01
701959000,31,2016-06-01
960340900,5,2016-06-01
611420000,17,2016-06-01
850410800,19,2016-06-01
901390900,35,2016-06-01
850440880,32,2016-06-01
761300000,32,2016-06-01
841239000,25,2016-06-01
842139600,15,2016-06-01
851680200,17,2016-06-01
852990970,62,2016-06-01
940510980,67,2016-06-01
