Product,Value
852712100,74970
852712900,24060
852713990,504187
852719000,567668
852721200,622472
852721590,218899
852721700,187822
852721980,108996
852729000,774787
852791110,44998
852791190,647761
852791350,237298
852791910,1239
852791990,157390
852792100,156077
852792900,335187
852799000,852863
852841000,799826
852849100,34086
852849800,54255
852851000,4082154
852859200,548546
852859310,14325210
852859390,1885399
852859700,2545712
852861000,325689
852869100,10514096
852869910,21044
852869990,264085
852871110,477112
852871150,2043771
852871190,206992
852871910,115599
852871990,59364
852872100,1551480
852872200,2013066
852872300,75246
852872400,8669459
852872800,807509
852873000,175010
852910110,1979548
852910310,474576
852910390,1105565
852910650,213299
852910690,1517339
852910800,843751
852910950,8457829
852990200,5234615
852990410,84283
852990490,84077
852990650,7107797
852990920,1204127
852990970,11261906
853010000,1580621
853080000,2036654
853090000,2356104
853110300,23972345
853110950,5755743
853120200,4009109
853120400,2343336
853120950,945601
853180200,2795980
853180950,3750858
853190200,1610403
853190850,9511556
853210000,1577037
853221000,832557
853222000,634667
853223000,339182
853224000,3330901
853225000,671778
853229000,470286
853230000,59313
853290000,125201
853310000,1921183
853321000,2098726
853329000,1291707
853331000,187135
853339000,160532
853340100,3607984
853340900,322421
853390000,339854
853400110,5740851
853400190,2391435
853400900,6585610
853510000,673708
853521000,2288641
853529000,597740
853530100,2274938
853530900,148883
853540000,816856
853590000,4136843
853610100,4436765
853610500,916535
853610900,890751
853620100,2585863
853620900,826384
853630100,3201369
853630300,1089642
853630900,759576
853641100,869520
853641900,2037241
853649000,12066510
853650030,997341
853650050,476289
853650070,1280652
853650110,2141327
853650150,1571772
853650190,4122804
853650800,10762259
853661100,72315
853661900,674651
853669100,1784491
853669300,4218237
10229990,368568
10410300,746045
10410800,407921
10511910,105187
10614900,10461
20120300,258639
20220300,3321
20220500,8428
20311100,2976079
20312190,56670
20319550,5900760
20319590,454093
20321100,30340
20321900,42
20421000,4806638
20442100,200920
20442500,59521
20450590,15914
20500200,141062
20610950,218379
853669900,23098191
853670000,2597018
853690010,1260060
20629100,498
20641000,39971
20680910,4196
20680990,275352
20711300,151365
20711900,345201
20713200,56150
20713400,383596
20713600,175424
20713700,319738
20713910,4165
20713990,37443
20714910,19768
20724100,59316
20726100,438373
20726200,13154
20726300,118139
20726400,29579
20726500,52624
20726600,675350
20726700,325426
20726990,18653
20727200,2929
20741200,4046
20741300,3047
20741800,26777
20742300,228635
20742800,458015
20743000,1
20744100,88892
20744210,17597
20744410,6633
20744510,88562
20744610,635
20744810,3135
853690100,18656390
20745930,36
20745950,20539
20751100,436
20751900,49712
20752900,17209
20754510,5366
20754990,37
20760100,71269
20760510,8592
20760610,40
20810900,199110
20890600,27291
20910190,2439
20990000,59
21011390,5247
21012110,783026
21012900,129904
21019200,4362
21019600,49160
21019700,710701
21020100,96495
21020900,28413
21092910,28
21099100,904
21099290,1203
21099490,28573
21099590,80973
21099710,10197
21099850,212816
21099900,1442
30119000,69150
30192900,39546
30199110,633
30211200,2820
30213000,210677
30221300,54130
30222000,143285
30223000,628762
30224000,105496
30229100,1012350
30229800,103135
30231900,1045
30232100,4332
30232900,2691
30233100,261
30233900,30
30239800,373
30242000,164707
30243100,171669
30244000,245181
30245100,3195
30245300,3765
30247000,229
30253000,324903
30254110,1464607
30254190,153413
30254900,586487
30255000,266
30259200,79869
30259300,98808
30259400,197488
30259900,10151
30272000,3720
30274000,4337
30279000,2151
30281100,1631
30281200,1672
30281300,382
30281900,10021
30282000,47851
30283000,51763
30285100,5615
30285300,19702
30285900,42345
30289100,6367
30289290,143
30289310,72509
30289400,14929
30289900,258439
30323000,10993
30324000,92
30331100,64
30331300,86
30332000,11894
30339850,423
30342900,163918
30344100,7506
30344900,11790
30345180,1
30349850,25266
30351000,956213
30353100,803919
30353900,67170
30355300,1988
30355900,8968
30363900,1265
30364000,151
30366110,328547
30366190,269
30367000,4732
30369500,36
30381200,7720
30384100,45718
30384900,27904
30389390,40
30389450,40369
853690200,137317
853690850,12135076
30389500,64035
30389650,18417
30390100,1997
30432000,47364
30433000,46
30439000,121160
853710100,5887698
30442500,1384
30442900,686
30443000,1628569
30444300,386991
30444900,318539
30445000,399184
30446000,60000
30449100,8490
30449500,8856
30449900,675812
30451000,354
30452000,67355
30454000,875
30459900,1054175
30461000,254
30462000,12182
30473000,151568
30474110,51454
30474150,47
30474190,56276
30474900,29929
30479100,8141
30479300,539489
30479800,51922
30479900,9595
30482900,1897
30483100,4101
30484000,1668
30486000,579783
30487000,14959
30489290,26581
30489410,690
30489490,710217
30493100,307
30495210,19326
30495250,78044
30495400,68
30495500,42348
30495900,3591
30499230,185294
30499650,245029
30520000,201
30532110,133755
30532190,369
30539900,185
30544100,59
30544900,6258
30549800,63815
30559100,2662
30559300,1677
30563000,577
30569800,268497
30572000,1803
30611900,238496
30612050,5890
30615100,86793
30616100,196081
30616910,1071
30617100,63774
30617930,143
30621900,7341
30622300,35
30622990,113941
30624100,5180
30625900,7309427
30626100,4766
30626310,1138075
30626390,24624
30627910,170002
30627990,135997
30629100,1542
30629900,62234
853710910,17050842
853710990,42268184
30719100,58
30719900,51321
30729100,3251132
30731100,18796
30739100,102302
30739900,15637
30741920,50487
30741990,131
30749110,451581
30749180,281320
30749310,780694
30749380,56832
30749590,61653
30749990,8863
30751000,3856
30759100,8838
30760900,174757
30771000,448136
30779300,177
30779900,110266
30789900,5310
30791100,3835
30791900,159756
30799110,16217
30799140,118
30799800,90238
30830300,2844
30890100,27799
40120190,506411
40140900,14824
40150110,44688
40150190,118647
40150990,137117
40221910,4952
40221990,43613
40229190,1897896
40229990,13066
40291100,291552
40291300,30291
40291590,625
40291910,14949
853720910,162381
40299390,88
40310130,32438
40310190,74576
40310390,2968
40390130,223568
40390390,5084
40390510,143751
40390530,5092
40390590,12
40390610,191418
40390690,8
40390730,4549
40390790,77307
40390910,684467
40390930,321528
40410060,1961
40410280,22117
40410480,2177
40410740,117313
40490230,28568
40490890,135980
40510300,19544
40510500,221526
40510900,39186
40520100,315757
40520300,7570
40590100,3729719
853720990,348981
853810000,3742082
853890110,2325691
40630390,304874
40640100,9234
40640500,3250
40690150,20687
40690230,99487
40690290,125
40690390,14160
40690500,1441
40690610,169995
40690630,23298
40690690,32866
40690730,14195
40690740,67470
40690780,22867
40690790,98072
40690820,71093
40690860,243729
40690920,179863
40690930,113133
40719110,462858
40719900,4683
40729100,318
40790900,342
40811200,441
40811800,12832
853890190,1423511
853890910,3466049
853890990,11583846
40819810,377674
40891800,3238
40899800,52625
50510900,76
51199390,11286
60110100,4020
60110200,11392
60110300,21
60120300,26504
60120900,3698
60210900,13117
60220200,9709
60230000,2045
60290100,144735
60290200,51
60290300,916139
60290410,2014
60290450,178557
60290460,1748
60290470,30561
60290500,36452
60290910,290830
60311000,324668
60312000,142416
60313000,947
60314000,99149
60319100,1899
60319700,349300
60420190,326
60420900,21992
60490190,990
70310110,47161
70310900,978
70410000,444636
70511000,115466
70519000,777908
70529000,51
70690100,31161
70690300,3797
70700050,257616
70700900,61
70820000,137033
70920000,173845
70940000,151209
70951000,11394
70959100,8
70959300,328
70959900,8438
70970000,112567
70992900,2515
70993900,49101
70999100,61249
853910000,1027684
853921300,529212
853921920,281833
853921980,429478
853922100,175460
853922900,247876
853929300,3075000
853929920,135058
853929980,170451
853931100,354552
853931900,690096
853932200,1111220
853932900,508663
853939000,260598
853941000,1374973
853949000,1615755
70999200,2982
70999400,3726
70999600,42108
71022000,148654
71029000,36555
71030000,59168
71040000,73422
71080100,104
71080510,28032
71080590,36111
71080610,20798
71080690,23213
71080700,10884
71080800,409
71080850,2055
71120100,9389
71120900,85
71140000,303
71151000,22
71190100,4086
71190300,487
71190500,609
71190700,468
71220000,80071
71231000,5801
71290050,19532
71290110,3144
71290190,1235
853990100,13846
853990900,653680
854011000,123562
854012000,9735
854020800,1602765
854040000,2198797
854060000,216214
854071000,2482106
854079000,1355032
854081000,293721
854089000,1626922
854091000,27114
854099000,242433
854110000,5534868
854121000,483625
854129000,15181650
71332000,13781
71333100,7955
71339000,22166
71360000,7813
71410000,55320
71420100,874201
71420900,15149
71430000,7320
71490200,95
71490900,14790
80111000,231261
80112000,6322
80131000,139186
854130000,2582600
854140100,5290395
80212100,31104
80231000,86829
80241000,16549
80242000,6991
80261000,132391
80262000,10237
80270000,6152
80280000,660
80290500,153285
80310900,13693
80390100,1951328
80390900,12058
80420100,18256
80430000,558341
80440000,567535
80510800,19068
80520100,86398
80520300,6681
80520500,18482
80520900,644
80550100,61197
80610100,793271
80610900,25610
854140900,6195778
854150000,2320035
854160000,2341740
854190000,1708142
854231100,8374402
80711000,5410
80719000,247748
80720000,3819
80810100,9277
80830900,128947
80840000,3
80929000,18468
80930100,36193
80930900,11711
80940050,215543
81010000,133933
81020900,19176
81030100,2540
81030900,16701
81040100,18193
81040300,136267
81040900,229387
81050000,9335
81070000,380
81090200,23992
81090750,103844
81110110,65710
81110190,295
81120110,233
81120190,989
81120310,61693
81120590,2774
81190110,3717
81190310,1391
81190390,12514
81190500,8
81190700,10743
81190800,282
81190850,55756
81210000,5427
81290250,2050
81290700,51067
81330000,84439
81340100,22
81340500,1103
81340650,3622
81350120,1948
81350310,6
81350390,425225
81400000,6883
854231900,42099892
854232100,457108
854232310,109050
854232390,320170
854232450,93997
854232550,72501
854232610,949962
854232690,82541
854232750,1601219
854232900,891746
854233000,2649225
854239100,10945265
854239900,26843645
90300000,10247
90421900,55313
90611000,42409
90619000,2374
90710000,129111
90720000,16001
90811000,29780
90812000,34028
90821000,1992
90822000,9486
90832000,11150
90922000,58459
854290000,2414852
854310000,208056
854320000,7774870
854330000,603632
90932000,128210
91020100,19023
91091100,29324
91099100,13603
91099310,1224
91099330,34197
91099500,9068
854370100,1026671
854370300,1428068
854370500,75855
854370600,104351
854370900,60018851
100119000,2378
100191100,41
100191200,376499
100191900,1019
100210000,4241
100310000,316
100390000,14099305
100510180,60537
100590000,2526181
100610210,943
100610250,13831
100610270,31
100610920,16300
100610940,9574
100610960,5379
100610980,18808
100620110,970
100620130,17550
100620170,29093
100620920,1780
100620940,527
100620960,5347
100630210,288
100630230,2009
100630250,10295
100630270,336
100630420,5092
100630440,5377
100630460,8920
100630480,10280
100630610,11439
100630630,8428
100630650,3645
100640000,124930
100710900,14907
100821000,194
100829000,2194
100830000,13562
100840000,1118
100850000,188243
110290100,729
110290500,46513
110290700,16513
110311100,35945
110311900,316
110313100,8993
110313900,5297
110319200,53
110319900,21178
110320300,72
110320500,168
110320900,799
110419300,134
110419500,99200
110419610,1075
110419910,23257
110419990,4829
110423400,20751
110429080,30005
110429170,3859
110429550,617
110429590,102
110429810,8626
110429890,96
110520000,26348
110620100,4620
110630100,6416
110811000,128553
110813000,24500
110814000,52292
110819900,1049
120190000,206536
120230000,33135
120241000,7225
120300000,6540
120510900,10118
120590000,2370460
120600100,2198
854390000,16071277
854411100,1451545
120710000,3971
120729000,102
120730000,1233
120740100,31435
120740900,75953
120750100,1697
120750900,11281
120760000,1048
120770000,1890
120799200,489
120810000,42427
120921000,378
120922100,28
120923150,19590
120923800,11
120925900,44309
120929500,50
120929600,67407
120991300,3631
854411900,714993
854419000,562881
854420000,3060802
854430000,9113856
120999100,3535
121120000,26354
121140000,10
121190200,13471
121190300,18884
121291200,11033
121291800,36
121292000,4137
121294000,4759
121410000,118329
854442100,2837840
121490100,6939
130219200,266903
130220900,5062
130232100,31448
140110000,2254
140120000,4233
140190000,2702
150110100,2451
150110900,82877
150120900,5961
150210100,1779302
150210900,2106846
150290100,15274
150290900,285534
150300190,78
150300300,1481963
150300900,186687
854442900,22822652
854449200,1844904
854449910,9887959
150430100,36
150430900,130753
150600000,332319
150710900,715682
150790100,3992
151000900,29748
151110100,77964
151190110,4730
151211100,2593
151311910,71010
151319190,38929
151319300,96
151321100,1251
151329190,10861
151329900,6616
151519100,1643
151550110,187
151550910,319
151590390,1466
151590510,8417
854449930,971890
854449950,15926354
854449990,755910
854460100,12968198
854460900,1063131
854470000,8259014
151590910,21030
151610100,7208
151620950,121758
151790930,67534
151800950,3032650
152190100,106
152200100,180
152200310,255
152200390,34552
152200990,5485
160210000,82362
854511000,349643
854519000,1591886
854520000,224943
854590100,278288
854590900,1280625
854610000,179271
854620000,570910
854690100,849489
854690900,747409
854710000,423301
854720000,1509744
854790000,1640470
854810100,2897
854810210,228755
854810290,46539
854810990,48478
854890200,159152
854890900,24214099
160220100,269
160231110,611045
160231800,80247
160232110,571284
160249500,852415
160249900,25801
860110000,361356
860120000,1200
860310000,4658
860390000,18000
860400000,158903
860500000,3000
860691800,17000
860699000,1807
860711000,162777
860712000,93665
860719100,1026222
860719900,508719
860721100,404633
860721900,3892648
860729000,657016
860730000,1311024
160290100,206
160290690,19001
160290950,2168
160300100,116427
160300800,142811
160412100,1652
160413110,12926
160414280,559769
160414310,36975
160414380,45536
160414410,1956
160414480,18722
160414900,6739
160415190,85442
160415900,1278
160419100,2978
160419500,578
160419930,126089
160419940,70
160419950,32254
160420050,17072
860791100,8538
860791900,495828
860799100,35660
860799800,2724933
860800000,2156567
860900900,5864195
870110000,733075
870120100,1928140
870120900,6147753
870130000,442551
870190110,300705
870190200,47492
870190250,236357
870190310,801784
870190390,87837673
160420300,9903
160420400,4485
160420500,17167
870190500,13810240
870190900,1127946
870210110,5432730
870210190,181438
870210910,58000
870210990,19750
870290110,445067
870290190,48350
870290310,28674
870290390,13500
870290900,11603
870310110,1253540
160431000,27954
160521900,1306828
160530100,2727
160530900,193872
160540000,35627
160551000,150016
160553100,13663
160553900,11193
160555000,1268
160556000,182842
170112100,111
170112900,1292811
170113100,18034
170114100,934
170240100,646
170240900,56668
170260800,3559
170260950,12546
170290100,3706
170290710,19027
170290750,133336
870310180,398755
870321100,5874127
870321900,1684977
870322100,238504715
870322900,2197302
870323110,1747670
870323190,1107953219
180200000,199
180310000,64702
870323900,23170962
180620500,1305636
870324100,515957588
870324900,27222847
870331100,129924251
870331900,340046
870332110,819743
870332190,469508545
870332900,8644348
870333110,816911
870333190,223909280
870333900,4213447
870390100,24832493
870390900,2192735
870410100,28113949
870421390,606284
190220100,226
190220300,37036
190220990,15522
870421910,20530039
870421990,1457947
870422910,15855806
870422990,5646467
870423910,2120389
870423990,929634
870431390,10418
870431910,9105
870431990,18340
870432990,103624
870490000,2976821
870510000,1866671
870530000,657098
870540000,48501
870600110,603200
870600190,220822
870600910,32052
870600990,1210488
870710100,340909
870710900,1663201
870790100,1212977
870790900,631907
870810100,5722559
870810900,9374977
870821100,325203
870821900,1160860
870829100,11177069
870829900,34414254
870830100,8861763
200190500,9629
200190920,11700
200290190,56600
200290310,14530
200290390,22988
200290910,2897
200290990,6935
200310200,697
200310300,403
200390900,48086
200490300,9812
870830910,17101475
870830990,17607703
200560000,708
200599600,136
200600910,3760
200600990,12271
870840200,1731381
200799100,61
200799200,2790
200799500,49286
200799930,1562
870840500,22674318
870840910,397764
870840990,5218434
870850200,1872358
870850350,3318756
870850550,3195381
870850910,1030742
870850990,5154374
870870100,2563415
200819130,109955
200820110,49013
200820190,52497
200820310,6354
200820510,3077
200820590,11083
200820790,11005
200830190,51
200830390,499
200830510,3623
200830550,6672
200830710,1912
200830750,758
200830790,1743
200830900,12488
200840110,1272
200840190,86
200840310,3059
200840510,68
200840590,4555
200840710,153
870870500,3679493
870870910,137625
870870990,1323109
870880200,2875567
870880350,3919057
200840790,1572
200840900,15218
200850390,68
200850710,3852
200850790,913
200850920,45
200850980,1536
200860390,35
200860600,21016
200860700,179
200860900,1179
200870110,1006
200870190,486
200870390,34
200870590,347
200870610,3175
200870690,1612
200870710,16349
200870790,557
200870920,1169
200870980,22057
200880700,1911
200880900,15124
200891000,2158
200893190,17585
200893290,2716
200893910,10061
200893930,55
200897050,193922
200897380,629
200897510,199386
200897590,35352
200897740,421235
200897760,3054
200897970,17430
200899110,5042
200899230,378
200899240,515
200899310,225
200899370,54
200899380,25265
200899410,12223
200899430,362
200899480,9865
200899510,13253
200899630,66103
870880550,1803269
870880910,827774
870880990,8020464
870891200,1386252
200899780,13013
200899850,12978
200899910,137509
200911190,66452
200911910,1114
200919910,19020
200921000,35458
200929110,210
200929190,673
200929910,848
200929990,29892
200931110,14758
200931190,10682
200931590,9332
200931910,759
200931990,2942
200939310,16802
200939590,8026
200939910,33
200939990,1589
200949110,235
200949300,20787
200950100,44464
200961100,591
200969590,976
200969900,10
200971200,4456
870891350,4468217
200979190,50958
200979300,471
200979910,3702
200979980,3008
200981510,16
200981950,5446
200981990,9352
200989110,102
200989190,5730
200989350,7014
200989380,61153
200989500,42
200989710,749
200989730,997
200989880,1147
200990110,25194
200990210,12112
200990290,31296
200990310,10315
200990390,10898
200990410,249
200990490,9274
200990950,3094
200990970,52527
870891910,63464
870891990,1138148
870892200,1197197
870892350,3383323
870892910,70061
870892990,3313617
870893100,860258
870893900,16522129
870894200,695056
870894350,3419143
210130190,2008
210130910,650
870894910,705052
870894990,13403732
870895100,2807600
870895990,1296135
870899100,37791258
870899930,5352526
870899970,80926395
220421190,586
220421230,4877
220421240,360
220421260,2581
220421370,523
870911900,564130
870919900,776057
870990000,6019161
871110000,96258
871120100,29185
871120920,23854
871120980,14190
871130100,66002
871130900,151350
871140000,912270
871150000,8450660
871190100,179673
871190900,1158555
871200300,5837693
220421670,247
220421710,418
220421740,23
220421870,1224
220421910,2511
220421920,240
871200700,682744
871310000,880197
871390000,613049
871410100,1260199
871410200,209761
871410300,311182
871410400,105729
871410500,169932
871410900,3252135
871420000,1136979
220429110,894
220429180,531
220429850,573
220429960,4415
220510900,564
871491100,396614
871491300,64457
871491900,210216
220820890,1171
871492100,75578
871492900,20826
871493000,434865
871494200,220043
871494900,344816
871495000,409576
871496100,219560
871496300,191316
871496900,203809
871499100,104746
871499300,31265
871499500,352063
871499900,2553705
871500100,682438
871500900,322516
871610920,3847876
871610980,2053571
871620000,971312
871631000,587756
871639100,14920
871639300,623692
871639500,3129475
871639800,1204340
871640000,3001373
871680000,2172879
220830880,340807
871690100,383226
871690300,141429
871690500,662162
871690900,4346788
880211000,6315114
880212000,85201736
880230000,198054332
880240000,171620856
880260100,2813802
880310000,19426248
880320000,44137562
220840910,68582
880330000,872805962
220850910,135
220890410,146
220890480,766
220900190,13398
230210100,670
230230100,544190
230230900,27988
230240020,19
230240080,122
230240100,137
230240900,177
230250000,327
230310190,766
230310900,6150
230320100,54252
230320900,114244
230400000,1676985
230641000,857599
230650000,2388
230690050,2085
230690110,4986
230690900,5758
230800400,4525
880400000,1615226
890110900,29698
890190100,1425715
890200100,183000
890200900,1440
890310100,92925
890310900,755634
890391100,1618053
890391900,927757
890392100,46361247
890392910,31924
890399100,623693
890399910,116715
890399990,45325
890510900,1219
890590100,39008
890590900,216945
890690100,1610
890690910,159006
890690990,158978
890710000,4952766
890790000,15670174
890800000,2292067
900110100,265173
900110900,2308629
900120000,67106
900130000,52453254
230910530,1736
230990430,157167
230990490,1559
900140200,109567
900140410,87715
900140490,2589
900140800,11917
900150200,555889
900150410,2057925
900150490,1603018
900150800,330687
900190000,5442093
900211000,4377372
900219000,492341
900220000,906157
240110700,176445
240120350,2567713
240120700,220823
240130000,205
250300100,77001
900290000,2486914
250860000,95571
251010000,100885
251511000,3275
251741000,2586
251749000,245328
252310000,126994
900311000,4312648
900319000,3058263
900390000,96112
900410100,936891
900410910,8788490
900410990,374537
900490100,3138346
900490900,619374
900510000,1493597
900580000,2047843
900590000,880401
252910000,16232
252930000,5376
253010000,52591
260111000,13879
260200000,51113
260700000,261027
261400000,45639
261690000,1477750
262019000,183701
262040000,17720
262099400,152600
262099950,43516
270112100,22190
270120000,1407692
270210000,10676
270220000,93
270400100,261142
270500000,970
270600000,572140
270820000,5648
271012590,2726
271019460,17912447
271019470,21066195
271019510,3697582
900610000,579836
900630000,951923
900640000,183796
900651000,56003
900652000,7563
900653100,23932
900653800,7419
900659000,158576
900661000,268365
900669000,36273
900691000,481882
900699000,474975
900710000,95714
900720000,159768
900791000,3170038
900792000,22937
900850000,208528
900890000,1444921
901010000,35994
901050000,154853
901060000,369027
901090000,121368
901110100,40655
901110900,180649
901120100,660939
901120900,371061
901180000,747479
901190100,360721
271019640,22511891
271019680,45167619
271019750,418
901210100,567845
901210900,4789060
901290100,181343
901290900,2628105
271020110,8884049
271091000,37924
271112110,10247377
271112190,976114
271112940,3222780
271113100,37
271113910,16919809
271121000,49458457
901320000,25859871
901380200,346111
901380300,184155
901380900,1201987
901390100,2229704
901390900,7279958
901410000,1802072
271320000,1297249
271600000,21170138
280200000,355
280450100,6423
280512000,224
280530800,807
280540900,72049
280620000,30
280910000,77
281119100,1719
281129100,154044
901420200,21297073
901420800,8150051
281210150,80
281210950,34
281210990,2459
281310000,1502
281511000,13446
281640000,2537
281810990,17821
281910000,58256
282010000,33672
282510000,105088
282612000,257
282619100,6579
282739200,18355
282741000,13
901480000,12024742
901490000,7367241
901510100,700092
901510900,240361
901520100,229503
901520900,104792
901530100,116314
901530900,48036
901540100,1079325
901540900,103826
901580110,12975709
282990100,1883
282990400,85
283010000,34
283110000,15258
283230000,2764
283311000,2688
283329600,3303
283330000,517
283410000,3499
283421000,865
283429200,1110222
283429400,63
283529300,28985
283531000,59741
283660000,10464
283692000,12
283719000,68
284019900,152
284030000,13329
284130000,12692
284161000,95
901580190,635296
901580910,2860495
901580930,1280139
901580990,2187045
901590000,17999004
284190300,209
901600100,162482
901600900,72852
901710100,80922
901710900,81321
901720050,4824
901720100,125519
901720390,33371
901720900,222893
901730000,2008027
284390100,8876
284510000,284
284690300,383
284690900,12260
284800000,6500
284910000,6
285000600,32125
285210000,22594
285290000,36503
285300900,9452
290122000,12355470
290242000,22
290243000,7
901780100,711030
901780900,305207
901790000,84241
901811000,3686569
901812000,841286
901813000,13926703
901814000,272041
901819100,4582750
290250000,2164
290260000,9616116
290311000,11493
290315000,7896476
290331000,46698
290339150,453
290339250,51
290339290,6198
290339310,13292
290339350,341
290339800,1369
290377600,319
290377900,4
290379300,390
290379800,208
290381000,21
290391000,338
290516200,1
901819900,9995125
290539200,3766
290539260,2051
290541000,2
290542000,207
290544910,2463
290544990,68
290715100,30
290811000,245
290911000,13540
290919100,42
290920000,252225
290930100,1360
290941000,7220
901820000,910900
901831100,5188627
901831900,362365
901832100,2346200
901832900,14591
901839000,14954797
901841000,1511704
901849100,1794656
901849900,946448
901850100,2272397
291020000,68
291030000,108
291221000,193627
291431000,72
291461000,149
291469100,8475
901850900,9228729
901890100,2197536
901890200,4326403
901890300,325426
901890400,1561063
901890500,3217443
901890600,2763328
291540000,1397
901890750,2411325
901890840,50755304
291611000,8966
291619400,524
291634000,4122
291713100,12309
291713900,64770
291714000,38533
291719200,17201
291720000,1252
291732000,10225
291735000,57
291739200,1267
291819300,29740
291819400,343594
291819500,7344
291822000,593
291899400,94
291910000,2052
292019000,31
292090500,338
292130100,9811
292145000,95
292146000,85
292151110,410
292219200,38
292239000,19958
292243000,35
292412000,148
292519200,180
292521000,12
901910100,1240957
901910900,2021989
901920000,18279987
902000000,14302930
293040900,199054
293050000,349314
293090160,24433
293090500,16
293120000,283007
293190400,3855
293213000,6777
902110100,7630162
902110900,1289124
902121100,105309
902121900,400260
902129000,290368
902131000,17628910
902139100,2613805
902139900,12497931
902140000,22007336
293319100,10886
293349100,2925
293349300,4866
293352000,2921
293353100,224
293354000,1786
293355000,101
293359100,72
293371000,30
293391900,2643
293420200,38781
293430100,30
902150000,314438
902190100,9316025
902190900,5392077
902212000,3494469
902213000,89182
902214000,34716221
902219000,16823311
902221000,71246
902229000,2056272
902230000,849777
902290000,22540601
293723000,15568
293810000,7915
293920000,719
293941000,2764
293959000,1468
293969000,314
902300100,5200226
294120300,51702
294120800,7184
294140000,666
294150000,903
902300800,2074004
902410110,2145364
902410130,457490
902410190,512387
902410900,1676475
902480110,776474
902480190,5540320
300440400,69
902480900,2264607
902490000,5102139
902511200,30430
902511800,181027
902519200,3465379
902519800,3443047
902580200,38639
902580400,1673802
902580800,371077
902590000,4470111
310221000,725
310230100,50373
310240100,49458
310250000,22141
902610210,9318050
310530000,2194
320190900,3567
902610290,4491627
902610810,1353941
902610890,3895447
902620200,26798098
902620400,6647356
902620800,2298484
902680200,7805914
902680800,10178331
902690000,10690018
902710100,24317948
902710900,2369670
902720000,4519287
902730000,30004000
902750000,30065497
902780050,2311279
902780110,1188030
902780130,248808
902780170,12984355
902780910,1750928
902780990,8104832
902790100,2075239
902790500,29688307
902790800,8777640
902810000,1486592
902820000,1910055
902830110,634924
902830190,3208554
902830900,1033957
902890100,460107
902890900,1338580
902910000,10458249
902920310,2717693
902920380,1389515
902920900,537954
902990000,1352345
903010000,6400626
903020100,83810
903020300,246805
903020910,1217824
903020990,593909
903031000,1781441
903032000,523694
903033100,5596638
903033910,75633
903033990,1398713
903039000,3950420
903040000,20400404
903082000,3818472
903084000,3079757
903089300,2423328
903089900,832829
350110500,346
350211900,2664
350219900,458
350220100,42
350290700,75241
903090200,1466901
903090850,7767872
350520300,1178
350520500,72787
360500000,22840
903110000,629513
903120000,3430318
903141000,442937
903149100,1213555
903149900,20390879
903180320,874301
370232850,42667
370239000,55
370241000,149
370253000,258
380510100,458
903180340,8616627
903180380,22413863
380510900,2
380620000,6472
380630000,9566
380700100,4
380892300,255280
380892400,12
380892600,908146
380893150,1507805
380893210,195807
380893300,53
903180910,8520086
903180980,11608255
903190200,1422518
903190300,1321848
903190850,23265527
903210200,4133044
903210810,1955680
903220000,1302836
382319300,32591
382471000,25
382474000,2624
382478800,106
382481000,47
903281000,3524523
903289000,83663862
382550000,4564
903290000,20687321
903300000,10660821
390430000,1465
390610000,741430
390690200,2774
390720910,258
910111000,9703559
910119000,1398114
910121000,32885762
910129000,1994874
910191000,4143
910199000,1340246
910211000,10546648
390770000,8759
910212000,1010134
910219000,772427
910221000,3402793
910229000,2195147
910291000,502731
910299000,1122191
910310000,104973
910390000,80393
910400000,546876
910511000,408687
910519000,177095
910521000,418825
910529000,211441
910591000,168298
910599000,344034
910610000,19625
910690000,296406
910700000,133935
910811000,322577
910820000,136014
910890000,79571
910910000,26362
911011100,335684
911011900,8286
911012000,203870
911019000,12038
911090000,93275
911120000,1260
911180000,107169
911190000,78766
911220000,1730
911290000,1187
911310100,6639
911320000,23053
911390000,478829
911410000,7903
911430000,2872
911490000,157133
920110100,88920
920110900,18470
920120000,119896
920190000,714563
920210100,278270
391239200,32794
391310000,1542054
920210900,206999
920290300,1154465
920290800,345299
920510000,594302
920590100,49541
920590300,56442
920590500,20755
920590900,443659
920600000,518643
920710100,69561
920710300,590640
920710500,155597
920710800,489021
920790100,998231
920790900,336016
920810000,14252
920890000,187325
920930000,411839
920991000,80035
920992000,354215
920994000,252183
920999200,366380
920999400,56031
920999500,2829
920999700,546132
930200000,800
930320100,61583
930320950,1766457
930330000,402149
930400000,554970
930520000,305860
930599000,500467
930621000,477778
930629000,295021
930630900,2515372
930690900,1650672
930700000,92626
940110000,62237008
940120000,3425708
940130000,3129326
940140000,360526
940159000,22531
940161000,8130142
940169000,646878
940171000,2476506
940179000,2579796
940180000,3001655
940190100,14755783
940190300,156770
940190800,6762492
392059100,782
392062190,4923498
940210000,176724
940290000,4500592
940310510,945876
940310580,1831666
940310910,1062651
940310930,780410
940310980,1636763
940320200,677750
392079100,1001
392079900,13061
940320800,10623296
940330110,560266
940330190,946213
940330910,246677
940330990,1034676
940340100,1263308
940340900,582013
940350000,2565961
940360100,7091525
940360300,2686622
940360900,7113540
940370000,3009909
940381000,112745
940389000,1612007
940390100,3242482
940390300,1299066
940390900,4046551
940410000,1417058
940421100,24211
940421900,644511
940429100,2111847
940429900,533729
940430000,601198
940490100,842539
940490900,3480912
940510210,1767216
940510400,1602962
940510500,817261
